Column 1,Column 2
1,97.75.162.34,2018-11-29 17:47:45.442000,https://www.virustotal.com/url/b3341655f2322bba793943b8392708a68669cce3db2490636cfa81e0755cfd6b/analysis/1543372294/,False,0/66,"[2000, 53, 1723, 80, 22]",https://www.abuseipdb.com/check/97.75.162.34,,,True,,True,False,True
2,95.87.14.47,2018-11-29 17:48:38.103000,https://www.virustotal.com/url/e802d2aefb0d20ebc8e81c8eec09d1f96daa65259a0aa084e76bea7cf65f6205/analysis/1543372509/,False,0/66,"[1723, 80, 8001, 2000, 22]",https://www.abuseipdb.com/check/95.87.14.47,,,True,,False,False,True
3,95.84.168.111,2018-11-29 17:49:30.722000,https://www.virustotal.com/url/d91d9de09b31b1f360c6d69abc96ca82b610247f998faf6a9a69882ef716e51a/analysis/1543372561/,False,0/66,"[2000, 53, 22]",https://www.abuseipdb.com/check/95.84.168.111,"Email Spam,",4,True,,True,False,True
4,95.80.254.119,2018-11-29 17:50:23.713000,https://www.virustotal.com/url/ef3cf9326e1d215ce90271753c1504aaea15d5a0b4b547c8ae62b3b8b65d9051/analysis/1543372614/,False,0/66,"[80, 2000]",https://www.abuseipdb.com/check/95.80.254.119,"DDos Attack,Web App Attack,",24,True,,True,False,True
5,95.79.233.197,2018-11-29 17:51:16.077000,https://www.virustotal.com/url/b7469f43477d2dedc4029b80bf8f65988d905fd6370cad369b12f8effeecb1d8/analysis/1543372666/,False,0/66,None,https://www.abuseipdb.com/check/95.79.233.197,,,True,,False,False,True
6,95.222.116.14,2018-11-29 17:52:08.376000,https://www.virustotal.com/url/2f11677433e1502a3604f2e43ce55f8d185b99185867d76366cb36445570d457/analysis/1543372719/,False,0/66,None,https://www.abuseipdb.com/check/95.222.116.14,,N/A,False,,False,False,False
7,95.218.253.122,2018-11-29 17:53:00.701000,https://www.virustotal.com/url/5beffd9828213f7a8b86681819985f95e52ae13a1a904539527d2e23e3511a46/analysis/1543372771/,False,0/66,[7547],https://www.abuseipdb.com/check/95.218.253.122,,N/A,False,,False,False,False
8,95.215.159.82,2018-11-29 17:53:54.030000,https://www.virustotal.com/url/20207483830f5fd1e7eef20956998cf1ada27a4e8d9df2ec74c5a7b1d240f3b3/analysis/1543372825/,False,0/66,"[8080, 37777, 2000]",https://www.abuseipdb.com/check/95.215.159.82,,,True,,True,False,True
9,95.189.112.214,2018-11-29 17:54:46.217000,https://www.virustotal.com/url/b62da849307446c21cb8597ae12d05dd7509f0d1f1c2e24031693c6a8216b2bc/analysis/1543372878/,False,0/66,"[53, 2000, 25]",https://www.abuseipdb.com/check/95.189.112.214,"DDos Attack,Web App Attack,",25,True,,False,False,True
10,95.170.202.194,2018-11-29 17:55:39.825000,https://www.virustotal.com/url/9d39589a7dfe2bcec8c0f76ea808d84ab43df97c7b2b0cd221a95281ddefb207/analysis/1543372930/,False,0/66,"[2000, 80, 21, 1723, 53]",https://www.abuseipdb.com/check/95.170.202.194,"Email Spam,",50,True,,False,False,True
11,95.167.123.54,2018-11-29 17:56:33.456000,https://www.virustotal.com/url/6c337b5b704e8e90a66154cc673da7eb42db9c21d053f6a12aff6f7769fe5138/analysis/1543372983/,False,0/66,[2000],https://www.abuseipdb.com/check/95.167.123.54,"DDos Attack,Web App Attack,",36,True,,True,False,True
12,95.165.182.18,2018-11-29 17:57:27.178000,https://www.virustotal.com/url/252688602d9bdbd448860caa41849152bf237bee45dcd145e1e9178bdb6acd3f/analysis/1543373035/,False,0/66,"[53, 2000]",https://www.abuseipdb.com/check/95.165.182.18,"DDos Attack,Web App Attack,",23,True,,False,False,True
13,95.156.95.158,2018-11-29 18:39:45.890000,https://www.virustotal.com/url/db7a91e345eba84520f2a2dca9ba16c9f4ec25eb404af8d2093a8729eea245f0/analysis/1543532298/,False,0/66,"[53, 2000, 80]",https://www.abuseipdb.com/check/95.156.95.158,,,True,,False,False,True
14,95.130.35.88,2018-11-29 18:40:38.199000,https://www.virustotal.com/url/33c5508e453b06069ebc50a69baa4ea7d7bd2e99b49e640eb06c6cde9fb1fcce/analysis/1543373142/,False,0/66,"[88, 554, 2000, 1723, 53, 80, 5800]",https://www.abuseipdb.com/check/95.130.35.88,,,True,,False,False,True
15,95.128.142.106,2018-11-29 18:41:31.175000,https://www.virustotal.com/url/e36b9be0d26cdf99d67087588b346fc52bd43a7cdb3a69e3992832e912e48e1b/analysis/1543373194/,False,0/66,"[443, 1723, 53, 2000, 8080]",https://www.abuseipdb.com/check/95.128.142.106,"Hacking,",39,True,,True,False,True
16,95.105.252.74,2018-11-29 18:42:29.525000,https://www.virustotal.com/url/fb659edb6e31ddf2152a94c5b24213ebfb0f9956279c730a2271bc9d0eed6f03/analysis/1543373246/,False,0/66,"[82, 443, 1723, 22, 500]",https://www.abuseipdb.com/check/95.105.252.74,"Web App Attack,",51,True,,False,False,True
17,94.69.86.231,2018-11-29 18:43:23.456000,https://www.virustotal.com/url/b04745b30b1d697bdef18e336584d763043ed596d7287c40cdded1f59ee1c1af/analysis/1543373300/,False,0/66,None,https://www.abuseipdb.com/check/94.69.86.231,,N/A,False,,False,False,False
18,94.52.178.196,2018-11-29 18:44:16.030000,https://www.virustotal.com/url/a19516c79e10aa9d61d289d271223e9cfb10dfc075f219678634f01e92a3e2a5/analysis/1543373352/,False,0/66,None,https://www.abuseipdb.com/check/94.52.178.196,,N/A,False,,False,False,False
19,94.46.176.210,2018-11-29 18:45:11.700000,https://www.virustotal.com/url/c04ae8aeb31b27c1f329ec507130d7ace4c0d48ffe9c9d47ce992209c5ee14a1/analysis/1543373404/,False,0/66,"[2083, 2082, 443, 80, 2087, 995, 8080, 2086, 25, 587, 465, 110]",https://www.abuseipdb.com/check/94.46.176.210,"DDos Attack,Web App Attack,",19,True,,False,False,True
20,94.253.8.118,2018-11-29 18:46:04.919000,https://www.virustotal.com/url/9aaab11d4f59a760db39c110e3627fd27245c7317347daac2bcafbad7c133e12/analysis/1543373459/,False,0/66,"[21, 22, 3306, 5222, 587, 27015, 80, 993, 443, 143, 110]",https://www.abuseipdb.com/check/94.253.8.118,"Web App Attack,",71,True,,False,False,True
21,94.244.56.190,2018-11-29 18:46:58.323000,https://www.virustotal.com/url/1b009f0bf5f2300f7b53100eaff2e643bdd2c7c52c2195f2c7d6cea8a73ff56d/analysis/1543373512/,False,0/66,"[22, 21]",https://www.abuseipdb.com/check/94.244.56.190,"Web App Attack,",84,True,,False,False,True
22,94.232.57.231,2018-11-29 18:47:51.045000,https://www.virustotal.com/url/cfb98798d25ff10a5509248de0a71f94b2269b773759313422bc012d0f506e8a/analysis/1543373564/,False,0/66,"[53, 2000]",https://www.abuseipdb.com/check/94.232.57.231,"Email Spam,Brute-Force,",58,True,,True,False,True
23,94.231.182.66,2018-11-29 18:48:43.558000,https://www.virustotal.com/url/7a1d978a28d3c24baabbbf71a6248aaa1d33b1e8019e866be01dab8ea7d3904f/analysis/1543373618/,False,0/66,"[2000, 53, 37777, 81, 2222]",https://www.abuseipdb.com/check/94.231.182.66,,,True,,True,False,True
24,94.23.46.129,2018-11-29 18:49:36.717000,https://www.virustotal.com/url/bbdf744ff08e8e9ac113a1c5a269429c2435452b84cd2a79c73964aef4ed7723/analysis/1543373670/,False,0/66,"[443, 2087, 110, 995, 53, 587, 143, 80, 993, 2083, 21, 2082, 2086, 465]",https://www.abuseipdb.com/check/94.23.46.129,"Web App Attack,",17,True,,False,False,True
25,94.23.250.16,2018-11-29 18:50:29.859000,https://www.virustotal.com/url/d49f41d276a3c67411f68dee1be02f9609fdff784c52e8d36cf761bba3fd86ec/analysis/1543373723/,False,0/66,"[2086, 443, 143, 2082, 993, 21, 465, 995, 2087, 110, 587, 53, 2083, 80]",https://www.abuseipdb.com/check/94.23.250.16,"Web App Attack,",26,True,,False,False,True
26,94.23.156.20,2018-11-29 18:51:23.579000,https://www.virustotal.com/url/b5f452df8907c51cb52116dc260ff2d20ac5872ae15c862d6f2eb175c5c5fb04/analysis/1543373778/,False,0/66,"[3389, 5985, 137]",https://www.abuseipdb.com/check/94.23.156.20,"Hacking,Brute-Force,",100,True,,False,False,True
27,94.181.46.207,2018-11-29 18:52:16.200000,https://www.virustotal.com/url/c6eec80e0deca70895c22d6be914b11071f7fa3fddf55724f31da20d1d9bff24/analysis/1543373831/,False,0/66,"[53, 2000]",https://www.abuseipdb.com/check/94.181.46.207,,N/A,False,,True,False,True
28,94.130.92.60,2018-11-29 18:53:11.904000,https://www.virustotal.com/url/6af610aa8b95e752e4746754749af85c88c00c459b144661173b344e7fbfa3c8/analysis/1543373892/,False,0/66,"[3128, 443, 80, 22]",https://www.abuseipdb.com/check/94.130.92.60,"DDos Attack,Web App Attack,",38,True,,False,False,True
29,94.100.61.89,2018-11-29 18:54:05.972000,https://www.virustotal.com/url/3c78b30ad0493f968a1e70170c4fe3948e12796accd8fafe36dfc7084444a867/analysis/1543373945/,False,0/66,None,https://www.abuseipdb.com/check/94.100.61.89,,N/A,False,,False,False,False
30,93.61.73.115,2018-11-29 18:54:58.276000,https://www.virustotal.com/url/6a3dde6b8746ecc075a7c9cf38059f85b0a4b6ec479633a779fe8b458acbdd67/analysis/1543373997/,False,0/66,"[23, 22, 80, 53]",https://www.abuseipdb.com/check/93.61.73.115,"Web App Attack,",51,True,,False,False,True
31,93.42.199.78,2018-11-29 18:55:51.082000,https://www.virustotal.com/url/d952c0bcd74bbb91d71847d3947ffd58453feb17f5d12c1cc36a4a60727ad48f/analysis/1543374050/,False,0/66,"[22, 69, 137, 80, 873, 515, 445, 443]",https://www.abuseipdb.com/check/93.42.199.78,"Web App Attack,",49,True,,False,False,True
32,178.137.87.242,2018-11-29 18:56:43.225000,https://www.virustotal.com/url/994f95074ca359f54254720acd0ed584c752cd7c0b27aab323c133df01ca676b/analysis/1543374102/,False,0/66,None,https://www.abuseipdb.com/check/178.137.87.242,,N/A,False,,False,False,False
33,46.148.22.18,2018-11-29 18:57:35.487000,https://www.virustotal.com/url/31350edf72846f7de2075b7612fedaf21139448a5e268fe975b1d06503c35e9b/analysis/1543374157/,False,0/66,None,https://www.abuseipdb.com/check/46.148.22.18,,N/A,False,,False,False,False
34,201.18.18.173,2018-11-29 18:58:48.203000,https://www.virustotal.com/url/8295291c72f0c59e09632de44c5e98920716dfcebd7e3d5fd866646697a8a1fa/analysis/1543374210/,True,1/66,None,https://www.abuseipdb.com/check/201.18.18.173,,N/A,False,,False,False,True
35,46.148.18.162,2018-11-29 18:59:42.340000,https://www.virustotal.com/url/c26d5dcd47ce5ec03253c5d1c67b7aa665a6798525fa6687882a40ada128198e/analysis/1543374262/,False,0/66,[80],https://www.abuseipdb.com/check/46.148.18.162,,N/A,False,,False,False,False
36,37.187.129.166,2018-11-29 19:00:35.400000,https://www.virustotal.com/url/11f4f504b195a8ec22d3f5ff807428e3e0b9c283339a6cd664a560f2c1dc9e94/analysis/1543479671/,True,1/66,None,https://www.abuseipdb.com/check/37.187.129.166,"Web Spam,Web App Attack,",100,True,,True,False,True
37,91.200.12.91,2018-11-29 19:01:34.419000,https://www.virustotal.com/url/3c72d7398ff25442a42163e908c6451391bd89ef02d4459f5f01a5705469e6b4/analysis/1543374368/,True,1/66,None,https://www.abuseipdb.com/check/91.200.12.91,,N/A,False,,False,False,True
38,89.234.157.254,2018-11-29 19:02:27.366000,https://www.virustotal.com/url/9623a79a3ea14345c9baee843af98fdf6194189b880affe56682cde3a4501005/analysis/1543477906/,True,1/66,"[443, 9001, 80]",https://www.abuseipdb.com/check/89.234.157.254,"Brute-Force,SSH,",100,True,,True,False,True
39,195.154.241.166,2018-11-29 19:03:20.272000,https://www.virustotal.com/url/4f60ac8153a18dbe151bdc770f51d3fa42ecdc83413f63680af0a7680ccca99f/analysis/1543374474/,False,0/66,"[80, 123, 443]",https://www.abuseipdb.com/check/195.154.241.166,,N/A,False,,False,False,False
40,176.126.252.12,2018-11-29 19:04:12.810000,https://www.virustotal.com/url/9385ac7971e7e50aebf8301d9a9c1963074469c905762e21a17f125075270425/analysis/1543464302/,True,1/66,None,https://www.abuseipdb.com/check/176.126.252.12,,,True,,True,False,True
41,77.247.181.165,2018-11-29 19:05:05.748000,https://www.virustotal.com/url/9258eaa6cf65000f3de8cecd6a8777596430e91022d4cfcd9dc602860a8b86ad/analysis/1543481862/,False,0/66,"[123, 443, 25, 80]",https://www.abuseipdb.com/check/77.247.181.165,"SSH,",100,True,,True,False,True
42,213.251.182.110,2018-11-29 19:05:58.782000,https://www.virustotal.com/url/697394f42f63a1a734ec2b65a8bd02ae57d2f36064a5feac86b821c9f15b8bcb/analysis/1543374634/,False,0/66,None,https://www.abuseipdb.com/check/213.251.182.110,"Web App Attack,",76,True,,False,False,True
43,176.10.104.240,2018-11-29 19:06:51.489000,https://www.virustotal.com/url/6f71a888b3c936c97e6bf7c81ebe72d60e6954af36bcc9224498b4087f106b15/analysis/1543481369/,True,1/66,"[443, 8080, 8443, 80]",https://www.abuseipdb.com/check/176.10.104.240,"Phishing,Web Spam,",75,True,,True,False,True
44,195.154.250.216,2018-11-29 19:10:09.837000,https://www.virustotal.com/url/be3cb9aebffd3e8022546943d3534bac3f5d2996ea186552762b7eccd6725e61/analysis/1543536462/,False,0/66,"[80, 22, 25]",https://www.abuseipdb.com/check/195.154.250.216,,N/A,False,,False,False,False
45,213.251.182.115,2018-11-29 19:11:02.940000,https://www.virustotal.com/url/92e0ffaf28ad634bea83c483886c5c516ed3eb4dfae96a358d96b9544824c195/analysis/1543374791/,True,1/66,None,https://www.abuseipdb.com/check/213.251.182.115,"Hacking,SQL Injection,Web App Attack,",86,True,,False,False,True
46,195.154.243.31,2018-11-29 19:11:55.340000,https://www.virustotal.com/url/d24a14dbbcf609ebb8b99806cbd06e276a59c9dd24ea89883e4e4229bab101a9/analysis/1543374844/,False,0/66,None,https://www.abuseipdb.com/check/195.154.243.31,,N/A,False,,False,False,False
47,192.42.116.16,2018-11-29 19:12:47.762000,https://www.virustotal.com/url/cad629aed36f5ec43ed049844a726c6f7225870afc559736d1cb9a1ed54f88da/analysis/1543484163/,True,1/66,"[80, 123, 443]",https://www.abuseipdb.com/check/192.42.116.16,"Web Spam,",100,True,,True,False,True
48,195.154.241.119,2018-11-29 19:13:40.155000,https://www.virustotal.com/url/9ef18d6852d7cad93b90000f22dc3439139bcb5e17960aee9ca61473786bf994/analysis/1543374951/,False,0/66,"[80, 25, 111]",https://www.abuseipdb.com/check/195.154.241.119,,N/A,False,,False,False,False
49,195.154.240.176,2018-11-29 19:14:32.657000,https://www.virustotal.com/url/9e82c85943e212e1c8f72db22e7e154e3b313f492186f81375cc35a68997e900/analysis/1543375004/,False,0/66,"[25, 80, 22]",https://www.abuseipdb.com/check/195.154.240.176,,N/A,False,,False,False,False
50,195.154.251.120,2018-11-29 19:15:25.397000,https://www.virustotal.com/url/e005e2b58a39346a7aa4e85c663d2cd19847bcc4ee1f0dbd70d0528d6a5a2c3a/analysis/1543375056/,False,0/66,"[22, 80]",https://www.abuseipdb.com/check/195.154.251.120,,N/A,False,,False,False,False
51,195.154.240.246,2018-11-29 19:16:17.678000,https://www.virustotal.com/url/8d6511db7bb0c2d58ca5f84b62d06779a47f8aa9bf94cf6d79d5150a63872b53/analysis/1543375108/,False,0/66,[3389],https://www.abuseipdb.com/check/195.154.240.246,,N/A,False,,False,False,False
52,120.203.25.58,2018-11-29 19:17:10.662000,https://www.virustotal.com/url/1435e578e49cbe6df1f446a674ff97fd5692728978f4585c2722525c7d78e4b8/analysis/1543375161/,False,0/66,"[23, 22]",https://www.abuseipdb.com/check/120.203.25.58,"Web App Attack,",70,True,,False,False,True
53,85.25.103.119,2018-11-29 19:18:07.172000,https://www.virustotal.com/url/d2ceb37f3718a43b597d2d2d38d0edc66e0d9029498f4c864fc873e1632ed111/analysis/1543375214/,True,1/66,None,https://www.abuseipdb.com/check/85.25.103.119,,N/A,False,,False,False,True
54,188.138.9.49,2018-11-29 19:18:59.672000,https://www.virustotal.com/url/b38b530b136b2522f396bcf7ca060a2f1b4b578ca9a0e5e4e5cf69f80ccc0ec2/analysis/1543375268/,True,1/66,"[22, 8888]",https://www.abuseipdb.com/check/188.138.9.49,,N/A,False,,False,False,True
55,58.62.55.130,2018-11-29 19:19:54.859000,https://www.virustotal.com/url/47bb42fdb9d94c21dfa10758376076c740f0d0d31c5c82f85f4a5d956cde68a1/analysis/1543375321/,True,1/66,[22],https://www.abuseipdb.com/check/58.62.55.130,"Web App Attack,",88,True,,False,False,True
56,213.251.182.111,2018-11-29 19:20:47.560000,https://www.virustotal.com/url/70ed00745f3b1d06f716615215129b258fd0d5ee2be22a4e4be81656f61c0d72/analysis/1543375374/,True,1/66,None,https://www.abuseipdb.com/check/213.251.182.111,"Web App Attack,",65,True,,False,False,True
57,185.129.148.203,2018-11-29 19:21:40.387000,https://www.virustotal.com/url/bd7bfea5522f493cf617066bdfbae05e30515771d1fa934863cd228507232521/analysis/1543375426/,True,1/66,"[80, 993, 3306, 995, 22, 25, 21, 53]",https://www.abuseipdb.com/check/185.129.148.203,,N/A,False,,False,False,True
58,213.251.182.114,2018-11-29 19:22:33.047000,https://www.virustotal.com/url/3e0404ad09c6290fb0aa9fbff3ac84d1c28a56ff7aef8f284014a27218baf542/analysis/1543375479/,False,0/66,None,https://www.abuseipdb.com/check/213.251.182.114,"Hacking,SQL Injection,Web App Attack,",75,True,,False,False,True
59,176.126.252.11,2018-11-29 19:23:25.200000,https://www.virustotal.com/url/aa75b0225876f45b1dfcc5e0acf1660bc5c240fd7da475fb639bea3252fc0613/analysis/1543396642/,True,1/66,"[111, 123, 22]",https://www.abuseipdb.com/check/176.126.252.11,,,True,,True,False,True
60,91.207.7.54,2018-11-29 19:24:18.088000,https://www.virustotal.com/url/933f01ef829e789c0dd6ea44db601b2d654c1b0fec2a739d8e614447f3c8ae61/analysis/1543375584/,False,0/66,None,https://www.abuseipdb.com/check/91.207.7.54,,N/A,False,,False,False,False
61,5.79.68.161,2018-11-29 19:25:10.594000,https://www.virustotal.com/url/7c33bb81013b478a9a3ece8b4ac806bc479fdebe58c8bf184b262155ecf0fa2f/analysis/1543460726/,False,0/66,"[22, 81, 9001, 443, 80]",https://www.abuseipdb.com/check/5.79.68.161,,,True,,False,False,True
62,88.80.196.2,2018-11-29 19:26:03.897000,https://www.virustotal.com/url/00cd380490a13927274484b3c9e2354f919afe4d9198963f64d328b7c2e66fd9/analysis/1543375688/,False,0/66,None,https://www.abuseipdb.com/check/88.80.196.2,,N/A,False,,False,False,False
63,220.174.209.154,2018-11-29 19:26:57.891000,https://www.virustotal.com/url/85a07df69304b8766a31b3941015925704406749e3cc39d4d000b5937cfd67a6/analysis/1543375741/,False,0/66,"[8889, 22]",https://www.abuseipdb.com/check/220.174.209.154,"Hacking,Brute-Force,Web App Attack,",100,True,,False,False,True
64,46.118.156.191,2018-11-29 19:27:50.918000,https://www.virustotal.com/url/d82e56ca112e72b07b8e5ad984f7ffa8d00b1508b62269fad0d125da51576735/analysis/1543375794/,False,0/66,None,https://www.abuseipdb.com/check/46.118.156.191,,N/A,False,,False,False,False
65,210.210.178.20,2018-11-29 19:28:43.944000,https://www.virustotal.com/url/b542c2e2001d7730f2ba30d14af1201ea146165735c9f98766f64ab15683c838/analysis/1543375847/,False,0/66,"[465, 993, 3306, 2087, 443, 2086, 2083, 995, 143, 5986, 2082, 80, 110]",https://www.abuseipdb.com/check/210.210.178.20,,N/A,False,,False,False,False
66,91.208.99.2,2018-11-29 19:29:36.227000,https://www.virustotal.com/url/b3760236ccb36f8adaafd51ff67c392a34bb0aec61a79688bf83223bb81742ce/analysis/1543375900/,False,0/66,None,https://www.abuseipdb.com/check/91.208.99.2,"DDos Attack,Web App Attack,",92,True,,False,False,True
67,60.12.119.200,2018-11-29 19:30:28.913000,https://www.virustotal.com/url/6d2b15fcc8dfe7b21ab02e2319fd586b1e5df4c2ea03a69c546a1ee1cd6e90f9/analysis/1543375953/,False,0/66,None,https://www.abuseipdb.com/check/60.12.119.200,,N/A,False,,False,False,False
68,92.63.87.97,2018-11-29 19:31:21.190000,https://www.virustotal.com/url/aa1d88442959cf90906c4e4d6bde5a79d7d06785f642a11e747ccc743f52b616/analysis/1543376008/,False,0/66,None,https://www.abuseipdb.com/check/92.63.87.97,,N/A,False,,False,False,False
69,46.165.230.5,2018-11-29 19:32:13.288000,https://www.virustotal.com/url/23f10b0e4e1c04bf6ec226dd6a2e1c74a0f6e2483350981e02abb757367b65ff/analysis/1543480329/,False,0/66,"[443, 80]",https://www.abuseipdb.com/check/46.165.230.5,"Phishing,Web Spam,",100,True,,True,False,True
70,37.130.227.133,2018-11-29 19:33:06.004000,https://www.virustotal.com/url/5e3141b107c844a6d101bc24695f32f8e8c87a44fe2782b281938e2ec61ce330/analysis/1543376113/,False,0/66,None,https://www.abuseipdb.com/check/37.130.227.133,,N/A,False,,False,False,False
71,94.242.246.23,2018-11-29 19:33:58.300000,https://www.virustotal.com/url/11e76eb237a6f760041047359ef4559184f1d865d233da34fb6e4c178e935d39/analysis/1543376165/,True,1/66,"[80, 8443, 443, 123, 4443]",https://www.abuseipdb.com/check/94.242.246.23,,N/A,False,,False,False,True
72,60.166.48.158,2018-11-29 19:34:51.331000,https://www.virustotal.com/url/b85165dcb86297496a93d00b3b31aefc5ed17f8b85a2011aa9d5c070878bc9f5/analysis/1543376218/,False,0/66,"[6001, 81, 22, 8889]",https://www.abuseipdb.com/check/60.166.48.158,"Web App Attack,",84,True,,False,False,True
73,89.31.57.5,2018-11-29 19:35:43.814000,https://www.virustotal.com/url/a171f5dea48b4f20b38b3a4b2d8ab1c7ac834b3efb6e15a5a6abee71f410c50f/analysis/1543480603/,False,0/66,"[443, 80]",https://www.abuseipdb.com/check/89.31.57.5,"Web Spam,Bad Web Bot,",43,True,,True,False,True
74,173.208.177.59,2018-11-29 19:36:36.038000,https://www.virustotal.com/url/6439d3ef39756bf019b993af694ff11f89e8579ff498327c4854a1163560ff8b/analysis/1543376322/,False,0/66,"[443, 80]",https://www.abuseipdb.com/check/173.208.177.59,,N/A,False,,False,False,False
